year,month,day,hour,portugal,spain,date,date_hour
2021,3,16,6,25.8,25.8,2021-03-16,2021-03-16 05:00:00
2021,3,16,7,27.42,27.42,2021-03-16,2021-03-16 06:00:00
2021,3,16,8,41.57,41.57,2021-03-16,2021-03-16 07:00:00
2021,3,16,9,44.21,44.21,2021-03-16,2021-03-16 08:00:00
2021,3,16,10,39.96,39.96,2021-03-16,2021-03-16 09:00:00
2021,3,16,11,37.47,37.47,2021-03-16,2021-03-16 10:00:00
2021,3,16,12,35.85,35.85,2021-03-16,2021-03-16 11:00:00
2021,3,16,13,32.19,32.19,2021-03-16,2021-03-16 12:00:00
2021,3,16,14,30.57,30.57,2021-03-16,2021-03-16 13:00:00
2021,3,16,15,28.48,28.48,2021-03-16,2021-03-16 14:00:00
2021,3,16,16,26.76,26.76,2021-03-16,2021-03-16 15:00:00
2021,3,16,17,25.8,25.8,2021-03-16,2021-03-16 16:00:00
2021,3,16,18,26.83,26.83,2021-03-16,2021-03-16 17:00:00
2021,3,16,19,28.49,28.49,2021-03-16,2021-03-16 18:00:00
2021,3,16,20,46.9,46.9,2021-03-16,2021-03-16 19:00:00
2021,3,16,21,50.76,50.76,2021-03-16,2021-03-16 20:00:00
2021,3,16,22,48.34,48.34,2021-03-16,2021-03-16 21:00:00
2021,3,16,23,39.96,39.96,2021-03-16,2021-03-16 22:00:00
2021,3,16,24,27.93,27.93,2021-03-16,2021-03-16 23:00:00
2021,3,17,1,21.6,21.6,2021-03-17,2021-03-17 00:00:00
2021,3,17,2,17.09,17.09,2021-03-17,2021-03-17 01:00:00
2021,3,17,3,15.49,15.49,2021-03-17,2021-03-17 02:00:00
2021,3,17,4,15.2,15.2,2021-03-17,2021-03-17 03:00:00
2021,3,17,5,14.23,14.35,2021-03-17,2021-03-17 04:00:00
2021,3,17,6,15.05,15.6,2021-03-17,2021-03-17 05:00:00
2021,3,17,7,15.05,20.0,2021-03-17,2021-03-17 06:00:00
2021,3,17,8,24.6,24.6,2021-03-17,2021-03-17 07:00:00
2021,3,17,9,28.57,28.57,2021-03-17,2021-03-17 08:00:00
2021,3,17,10,23.4,23.4,2021-03-17,2021-03-17 09:00:00
2021,3,17,11,20.57,20.57,2021-03-17,2021-03-17 10:00:00
2021,3,17,12,15.4,15.4,2021-03-17,2021-03-17 11:00:00
2021,3,17,13,15.05,15.05,2021-03-17,2021-03-17 12:00:00
2021,3,17,14,13.2,13.2,2021-03-17,2021-03-17 13:00:00
2021,3,17,15,10.04,10.04,2021-03-17,2021-03-17 14:00:00
2021,3,17,16,8.75,8.75,2021-03-17,2021-03-17 15:00:00
2021,3,17,17,8.43,8.43,2021-03-17,2021-03-17 16:00:00
2021,3,17,18,11.76,11.76,2021-03-17,2021-03-17 17:00:00
2021,3,17,19,15.49,15.49,2021-03-17,2021-03-17 18:00:00
2021,3,17,20,21.0,21.0,2021-03-17,2021-03-17 19:00:00
2021,3,17,21,27.0,27.0,2021-03-17,2021-03-17 20:00:00
2021,3,17,22,22.3,22.3,2021-03-17,2021-03-17 21:00:00
2021,3,17,23,15.9,15.9,2021-03-17,2021-03-17 22:00:00
2021,3,17,24,15.6,15.6,2021-03-17,2021-03-17 23:00:00
2021,3,18,1,21.53,21.53,2021-03-18,2021-03-18 00:00:00
2021,3,18,2,21.89,21.89,2021-03-18,2021-03-18 01:00:00
2021,3,18,3,21.89,21.89,2021-03-18,2021-03-18 02:00:00
2021,3,18,4,21.89,21.89,2021-03-18,2021-03-18 03:00:00
2021,3,18,5,25.77,25.77,2021-03-18,2021-03-18 04:00:00
2021,3,18,6,24.57,24.57,2021-03-18,2021-03-18 05:00:00
2021,3,18,7,30.0,30.0,2021-03-18,2021-03-18 06:00:00
2021,3,18,8,38.01,38.01,2021-03-18,2021-03-18 07:00:00
2021,3,18,9,43.28,43.28,2021-03-18,2021-03-18 08:00:00
2021,3,18,10,37.03,37.03,2021-03-18,2021-03-18 09:00:00
2021,3,18,11,32.2,32.2,2021-03-18,2021-03-18 10:00:00
2021,3,18,12,34.93,34.93,2021-03-18,2021-03-18 11:00:00
2021,3,18,13,36.95,36.95,2021-03-18,2021-03-18 12:00:00
2021,3,18,14,37.03,37.03,2021-03-18,2021-03-18 13:00:00
2021,3,18,15,34.33,34.33,2021-03-18,2021-03-18 14:00:00
2021,3,18,16,29.01,29.01,2021-03-18,2021-03-18 15:00:00
2021,3,18,17,24.57,24.57,2021-03-18,2021-03-18 16:00:00
2021,3,18,18,25.97,25.97,2021-03-18,2021-03-18 17:00:00
2021,3,18,19,32.09,32.09,2021-03-18,2021-03-18 18:00:00
2021,3,18,20,43.53,43.53,2021-03-18,2021-03-18 19:00:00
2021,3,18,21,52.01,52.01,2021-03-18,2021-03-18 20:00:00
2021,3,18,22,44.9,44.9,2021-03-18,2021-03-18 21:00:00
2021,3,18,23,38.58,38.58,2021-03-18,2021-03-18 22:00:00
2021,3,18,24,34.57,34.57,2021-03-18,2021-03-18 23:00:00
2021,3,19,1,30.13,30.13,2021-03-19,2021-03-19 00:00:00
2021,3,19,2,26.82,26.82,2021-03-19,2021-03-19 01:00:00
2021,3,19,3,26.75,26.75,2021-03-19,2021-03-19 02:00:00
2021,3,19,4,26.75,26.75,2021-03-19,2021-03-19 03:00:00
2021,3,19,5,27.74,27.74,2021-03-19,2021-03-19 04:00:00
2021,3,19,6,27.87,27.87,2021-03-19,2021-03-19 05:00:00
2021,3,19,7,26.74,26.74,2021-03-19,2021-03-19 06:00:00
2021,3,19,8,30.65,30.65,2021-03-19,2021-03-19 07:00:00
2021,3,19,9,30.76,30.76,2021-03-19,2021-03-19 08:00:00
2021,3,19,10,30.0,30.0,2021-03-19,2021-03-19 09:00:00
2021,3,19,11,30.0,30.0,2021-03-19,2021-03-19 10:00:00
2021,3,19,12,27.87,27.87,2021-03-19,2021-03-19 11:00:00
2021,3,19,13,26.74,26.74,2021-03-19,2021-03-19 12:00:00
2021,3,19,14,26.74,26.74,2021-03-19,2021-03-19 13:00:00
2021,3,19,15,23.4,23.4,2021-03-19,2021-03-19 14:00:00
2021,3,19,16,23.13,23.13,2021-03-19,2021-03-19 15:00:00
2021,3,19,17,21.1,21.1,2021-03-19,2021-03-19 16:00:00
2021,3,19,18,23.13,23.13,2021-03-19,2021-03-19 17:00:00
2021,3,19,19,27.87,27.87,2021-03-19,2021-03-19 18:00:00
2021,3,19,20,37.47,37.47,2021-03-19,2021-03-19 19:00:00
2021,3,19,21,46.85,46.85,2021-03-19,2021-03-19 20:00:00
2021,3,19,22,46.57,46.57,2021-03-19,2021-03-19 21:00:00
2021,3,19,23,36.03,36.03,2021-03-19,2021-03-19 22:00:00
2021,3,19,24,30.76,30.76,2021-03-19,2021-03-19 23:00:00
2021,3,20,1,24.08,24.08,2021-03-20,2021-03-20 00:00:00
2021,3,20,2,20.6,20.6,2021-03-20,2021-03-20 01:00:00
2021,3,20,3,20.4,20.4,2021-03-20,2021-03-20 02:00:00
2021,3,20,4,19.99,19.99,2021-03-20,2021-03-20 03:00:00
2021,3,20,5,19.9,19.9,2021-03-20,2021-03-20 04:00:00
2021,3,20,6,19.98,19.98,2021-03-20,2021-03-20 05:00:00
2021,3,20,7,19.9,19.9,2021-03-20,2021-03-20 06:00:00
2021,3,20,8,19.9,19.9,2021-03-20,2021-03-20 07:00:00
2021,3,20,9,18.49,18.49,2021-03-20,2021-03-20 08:00:00
2021,3,20,10,18.28,18.28,2021-03-20,2021-03-20 09:00:00
2021,3,20,11,16.67,16.67,2021-03-20,2021-03-20 10:00:00
2021,3,20,12,13.01,13.01,2021-03-20,2021-03-20 11:00:00
2021,3,20,13,12.44,12.44,2021-03-20,2021-03-20 12:00:00
2021,3,20,14,16.0,16.0,2021-03-20,2021-03-20 13:00:00
2021,3,20,15,16.67,16.67,2021-03-20,2021-03-20 14:00:00
2021,3,20,16,16.1,16.1,2021-03-20,2021-03-20 15:00:00
2021,3,20,17,15.01,15.01,2021-03-20,2021-03-20 16:00:00
2021,3,20,18,18.49,18.49,2021-03-20,2021-03-20 17:00:00
2021,3,20,19,20.7,20.7,2021-03-20,2021-03-20 18:00:00
2021,3,20,20,30.65,30.65,2021-03-20,2021-03-20 19:00:00
2021,3,20,21,46.01,46.01,2021-03-20,2021-03-20 20:00:00
2021,3,20,22,45.27,45.27,2021-03-20,2021-03-20 21:00:00
2021,3,20,23,34.57,34.57,2021-03-20,2021-03-20 22:00:00
2021,3,20,24,29.42,29.42,2021-03-20,2021-03-20 23:00:00
2021,3,21,1,34.33,34.33,2021-03-21,2021-03-21 00:00:00
2021,3,21,2,26.24,26.24,2021-03-21,2021-03-21 01:00:00
2021,3,21,3,24.43,24.43,2021-03-21,2021-03-21 02:00:00
2021,3,21,4,23.99,23.99,2021-03-21,2021-03-21 03:00:00
2021,3,21,5,24.43,24.43,2021-03-21,2021-03-21 04:00:00
2021,3,21,6,23.99,23.99,2021-03-21,2021-03-21 05:00:00
2021,3,21,7,26.99,26.99,2021-03-21,2021-03-21 06:00:00
2021,3,21,8,24.01,24.01,2021-03-21,2021-03-21 07:00:00
2021,3,21,9,20.6,20.6,2021-03-21,2021-03-21 08:00:00
2021,3,21,10,19.99,19.99,2021-03-21,2021-03-21 09:00:00
2021,3,21,11,19.6,19.6,2021-03-21,2021-03-21 10:00:00
2021,3,21,12,19.99,19.99,2021-03-21,2021-03-21 11:00:00
2021,3,21,13,20.6,20.6,2021-03-21,2021-03-21 12:00:00
2021,3,21,14,23.4,23.4,2021-03-21,2021-03-21 13:00:00
2021,3,21,15,21.2,21.2,2021-03-21,2021-03-21 14:00:00
2021,3,21,16,20.6,20.6,2021-03-21,2021-03-21 15:00:00
2021,3,21,17,20.0,20.0,2021-03-21,2021-03-21 16:00:00
2021,3,21,18,21.55,21.55,2021-03-21,2021-03-21 17:00:00
2021,3,21,19,38.08,38.08,2021-03-21,2021-03-21 18:00:00
2021,3,21,20,53.23,53.23,2021-03-21,2021-03-21 19:00:00
2021,3,21,21,59.18,59.18,2021-03-21,2021-03-21 20:00:00
2021,3,21,22,54.8,54.8,2021-03-21,2021-03-21 21:00:00
2021,3,21,23,55.27,55.27,2021-03-21,2021-03-21 22:00:00
2021,3,21,24,50.1,50.1,2021-03-21,2021-03-21 23:00:00
2021,3,22,1,49.55,49.55,2021-03-22,2021-03-22 00:00:00
2021,3,22,2,48.74,48.74,2021-03-22,2021-03-22 01:00:00
2021,3,22,3,47.76,47.76,2021-03-22,2021-03-22 02:00:00
2021,3,22,4,47.01,47.01,2021-03-22,2021-03-22 03:00:00
2021,3,22,5,47.4,47.4,2021-03-22,2021-03-22 04:00:00
2021,3,22,6,50.56,50.56,2021-03-22,2021-03-22 05:00:00
2021,3,22,7,55.0,55.0,2021-03-22,2021-03-22 06:00:00
2021,3,22,8,56.03,56.03,2021-03-22,2021-03-22 07:00:00
2021,3,22,9,57.11,57.11,2021-03-22,2021-03-22 08:00:00
2021,3,22,10,54.86,54.86,2021-03-22,2021-03-22 09:00:00
2021,3,22,11,54.51,54.51,2021-03-22,2021-03-22 10:00:00
2021,3,22,12,54.37,54.37,2021-03-22,2021-03-22 11:00:00
2021,3,22,13,54.42,54.42,2021-03-22,2021-03-22 12:00:00
2021,3,22,14,54.81,54.81,2021-03-22,2021-03-22 13:00:00
2021,3,22,15,52.51,52.51,2021-03-22,2021-03-22 14:00:00
2021,3,22,16,51.01,51.01,2021-03-22,2021-03-22 15:00:00
2021,3,22,17,54.01,54.01,2021-03-22,2021-03-22 16:00:00
2021,3,22,18,57.01,57.01,2021-03-22,2021-03-22 17:00:00
2021,3,22,19,60.16,60.16,2021-03-22,2021-03-22 18:00:00
2021,3,22,20,74.69,74.69,2021-03-22,2021-03-22 19:00:00
2021,3,22,21,75.0,75.0,2021-03-22,2021-03-22 20:00:00
2021,3,22,22,65.43,65.43,2021-03-22,2021-03-22 21:00:00
2021,3,22,23,60.8,60.8,2021-03-22,2021-03-22 22:00:00
2021,3,22,24,56.31,56.31,2021-03-22,2021-03-22 23:00:00
2021,3,23,1,60.59,60.59,2021-03-23,2021-03-23 00:00:00
2021,3,23,2,56.57,56.57,2021-03-23,2021-03-23 01:00:00
2021,3,23,3,55.0,55.0,2021-03-23,2021-03-23 02:00:00
2021,3,23,4,55.01,55.01,2021-03-23,2021-03-23 03:00:00
2021,3,23,5,56.39,56.39,2021-03-23,2021-03-23 04:00:00
2021,3,23,6,58.66,58.66,2021-03-23,2021-03-23 05:00:00
2021,3,23,7,65.25,65.25,2021-03-23,2021-03-23 06:00:00
2021,3,23,8,74.37,74.37,2021-03-23,2021-03-23 07:00:00
2021,3,23,9,75.9,75.9,2021-03-23,2021-03-23 08:00:00
2021,3,23,10,69.2,69.2,2021-03-23,2021-03-23 09:00:00
2021,3,23,11,63.46,63.46,2021-03-23,2021-03-23 10:00:00
2021,3,23,12,60.98,60.98,2021-03-23,2021-03-23 11:00:00
2021,3,23,13,60.78,60.78,2021-03-23,2021-03-23 12:00:00
2021,3,23,14,60.48,60.48,2021-03-23,2021-03-23 13:00:00
2021,3,23,15,57.83,57.83,2021-03-23,2021-03-23 14:00:00
2021,3,23,16,57.76,57.76,2021-03-23,2021-03-23 15:00:00
2021,3,23,17,60.02,60.02,2021-03-23,2021-03-23 16:00:00
2021,3,23,18,64.64,64.64,2021-03-23,2021-03-23 17:00:00
2021,3,23,19,71.09,71.09,2021-03-23,2021-03-23 18:00:00
2021,3,23,20,80.0,83.49,2021-03-23,2021-03-23 19:00:00
2021,3,23,21,76.25,76.25,2021-03-23,2021-03-23 20:00:00
2021,3,23,22,72.62,72.62,2021-03-23,2021-03-23 21:00:00
2021,3,23,23,66.4,66.4,2021-03-23,2021-03-23 22:00:00
2021,3,23,24,64.57,64.57,2021-03-23,2021-03-23 23:00:00
2021,3,24,1,63.01,63.01,2021-03-24,2021-03-24 00:00:00
2021,3,24,2,62.34,62.34,2021-03-24,2021-03-24 01:00:00
2021,3,24,3,61.51,61.51,2021-03-24,2021-03-24 02:00:00
2021,3,24,4,61.47,61.47,2021-03-24,2021-03-24 03:00:00
2021,3,24,5,61.51,61.51,2021-03-24,2021-03-24 04:00:00
2021,3,24,6,61.83,61.83,2021-03-24,2021-03-24 05:00:00
2021,3,24,7,64.97,64.97,2021-03-24,2021-03-24 06:00:00
2021,3,24,8,74.21,74.21,2021-03-24,2021-03-24 07:00:00
2021,3,24,9,73.07,75.76,2021-03-24,2021-03-24 08:00:00
2021,3,24,10,67.39,67.39,2021-03-24,2021-03-24 09:00:00
2021,3,24,11,62.36,62.36,2021-03-24,2021-03-24 10:00:00
2021,3,24,12,62.36,62.36,2021-03-24,2021-03-24 11:00:00
2021,3,24,13,61.32,61.32,2021-03-24,2021-03-24 12:00:00
2021,3,24,14,61.14,61.14,2021-03-24,2021-03-24 13:00:00
2021,3,24,15,60.0,60.0,2021-03-24,2021-03-24 14:00:00
2021,3,24,16,58.07,58.07,2021-03-24,2021-03-24 15:00:00
2021,3,24,17,58.42,58.42,2021-03-24,2021-03-24 16:00:00
2021,3,24,18,61.32,61.32,2021-03-24,2021-03-24 17:00:00
2021,3,24,19,67.0,67.0,2021-03-24,2021-03-24 18:00:00
2021,3,24,20,84.0,84.0,2021-03-24,2021-03-24 19:00:00
2021,3,24,21,73.58,73.58,2021-03-24,2021-03-24 20:00:00
2021,3,24,22,67.22,67.22,2021-03-24,2021-03-24 21:00:00
2021,3,24,23,63.26,63.26,2021-03-24,2021-03-24 22:00:00
2021,3,24,24,61.52,61.52,2021-03-24,2021-03-24 23:00:00
2021,3,25,1,63.26,63.26,2021-03-25,2021-03-25 00:00:00
2021,3,25,2,62.87,62.87,2021-03-25,2021-03-25 01:00:00
2021,3,25,3,62.29,62.29,2021-03-25,2021-03-25 02:00:00
2021,3,25,4,62.24,62.24,2021-03-25,2021-03-25 03:00:00
2021,3,25,5,62.24,62.24,2021-03-25,2021-03-25 04:00:00
2021,3,25,6,62.36,62.36,2021-03-25,2021-03-25 05:00:00
2021,3,25,7,68.8,68.8,2021-03-25,2021-03-25 06:00:00
2021,3,25,8,70.54,74.97,2021-03-25,2021-03-25 07:00:00
2021,3,25,9,69.42,74.93,2021-03-25,2021-03-25 08:00:00
2021,3,25,10,67.04,67.04,2021-03-25,2021-03-25 09:00:00
2021,3,25,11,63.02,63.02,2021-03-25,2021-03-25 10:00:00
2021,3,25,12,62.79,62.79,2021-03-25,2021-03-25 11:00:00
2021,3,25,13,62.54,62.54,2021-03-25,2021-03-25 12:00:00
2021,3,25,14,62.36,62.36,2021-03-25,2021-03-25 13:00:00
2021,3,25,15,61.16,61.16,2021-03-25,2021-03-25 14:00:00
2021,3,25,16,59.07,59.07,2021-03-25,2021-03-25 15:00:00
2021,3,25,17,57.49,57.49,2021-03-25,2021-03-25 16:00:00
2021,3,25,18,62.01,62.01,2021-03-25,2021-03-25 17:00:00
2021,3,25,19,70.71,70.71,2021-03-25,2021-03-25 18:00:00
2021,3,25,20,80.62,85.43,2021-03-25,2021-03-25 19:00:00
2021,3,25,21,80.62,80.62,2021-03-25,2021-03-25 20:00:00
2021,3,25,22,71.84,71.84,2021-03-25,2021-03-25 21:00:00
2021,3,25,23,67.44,67.44,2021-03-25,2021-03-25 22:00:00
2021,3,25,24,65.01,65.01,2021-03-25,2021-03-25 23:00:00
2021,3,26,1,62.35,62.35,2021-03-26,2021-03-26 00:00:00
2021,3,26,2,61.11,61.11,2021-03-26,2021-03-26 01:00:00
2021,3,26,3,61.07,61.07,2021-03-26,2021-03-26 02:00:00
2021,3,26,4,61.07,61.07,2021-03-26,2021-03-26 03:00:00
2021,3,26,5,61.0,61.0,2021-03-26,2021-03-26 04:00:00
2021,3,26,6,61.01,61.01,2021-03-26,2021-03-26 05:00:00
2021,3,26,7,61.16,61.16,2021-03-26,2021-03-26 06:00:00
2021,3,26,8,65.81,65.81,2021-03-26,2021-03-26 07:00:00
2021,3,26,9,65.85,65.85,2021-03-26,2021-03-26 08:00:00
2021,3,26,10,64.51,64.51,2021-03-26,2021-03-26 09:00:00
2021,3,26,11,61.37,61.37,2021-03-26,2021-03-26 10:00:00
2021,3,26,12,59.18,59.18,2021-03-26,2021-03-26 11:00:00
2021,3,26,13,60.57,60.57,2021-03-26,2021-03-26 12:00:00
2021,3,26,14,60.16,60.16,2021-03-26,2021-03-26 13:00:00
2021,3,26,15,55.03,55.03,2021-03-26,2021-03-26 14:00:00
2021,3,26,16,50.0,50.0,2021-03-26,2021-03-26 15:00:00
2021,3,26,17,47.09,47.09,2021-03-26,2021-03-26 16:00:00
2021,3,26,18,59.0,59.0,2021-03-26,2021-03-26 17:00:00
2021,3,26,19,61.79,61.79,2021-03-26,2021-03-26 18:00:00
2021,3,26,20,69.01,69.01,2021-03-26,2021-03-26 19:00:00
2021,3,26,21,64.3,64.3,2021-03-26,2021-03-26 20:00:00
2021,3,26,22,61.16,61.16,2021-03-26,2021-03-26 21:00:00
2021,3,26,23,59.86,59.86,2021-03-26,2021-03-26 22:00:00
2021,3,26,24,53.99,53.99,2021-03-26,2021-03-26 23:00:00
2021,3,27,1,43.0,43.0,2021-03-27,2021-03-27 00:00:00
2021,3,27,2,38.09,38.09,2021-03-27,2021-03-27 01:00:00
2021,3,27,3,36.0,36.0,2021-03-27,2021-03-27 02:00:00
2021,3,27,4,34.4,34.4,2021-03-27,2021-03-27 03:00:00
2021,3,27,5,31.0,31.0,2021-03-27,2021-03-27 04:00:00
2021,3,27,6,34.21,34.21,2021-03-27,2021-03-27 05:00:00
2021,3,27,7,34.43,34.43,2021-03-27,2021-03-27 06:00:00
2021,3,27,8,31.24,31.24,2021-03-27,2021-03-27 07:00:00
2021,3,27,9,26.5,26.5,2021-03-27,2021-03-27 08:00:00
2021,3,27,10,34.2,34.2,2021-03-27,2021-03-27 09:00:00
2021,3,27,11,29.64,29.64,2021-03-27,2021-03-27 10:00:00
2021,3,27,12,31.0,31.0,2021-03-27,2021-03-27 11:00:00
2021,3,27,13,39.93,39.93,2021-03-27,2021-03-27 12:00:00
2021,3,27,14,34.6,34.6,2021-03-27,2021-03-27 13:00:00
2021,3,27,15,34.7,34.7,2021-03-27,2021-03-27 14:00:00
2021,3,27,16,34.27,34.27,2021-03-27,2021-03-27 15:00:00
2021,3,27,17,34.6,34.6,2021-03-27,2021-03-27 16:00:00
2021,3,27,18,42.4,42.4,2021-03-27,2021-03-27 17:00:00
2021,3,27,19,57.5,57.5,2021-03-27,2021-03-27 18:00:00
2021,3,27,20,66.1,66.1,2021-03-27,2021-03-27 19:00:00
2021,3,27,21,65.0,65.0,2021-03-27,2021-03-27 20:00:00
2021,3,27,22,61.16,61.16,2021-03-27,2021-03-27 21:00:00
2021,3,27,23,58.57,58.57,2021-03-27,2021-03-27 22:00:00
2021,3,27,24,54.0,54.0,2021-03-27,2021-03-27 23:00:00
2021,3,28,1,47.41,47.41,2021-03-28,2021-03-28 00:00:00
2021,3,28,2,38.62,38.62,2021-03-28,2021-03-28 01:00:00
2021,3,28,3,35.43,35.43,2021-03-28,2021-03-28 02:00:00
2021,3,28,4,35.0,35.0,2021-03-28,2021-03-28 03:00:00
2021,3,28,5,35.07,35.07,2021-03-28,2021-03-28 04:00:00
2021,3,28,6,36.07,36.07,2021-03-28,2021-03-28 05:00:00
2021,3,28,7,39.87,39.87,2021-03-28,2021-03-28 06:00:00
2021,3,28,8,44.44,44.44,2021-03-28,2021-03-28 07:00:00
2021,3,28,9,35.43,35.43,2021-03-28,2021-03-28 08:00:00
2021,3,28,10,34.99,34.99,2021-03-28,2021-03-28 09:00:00
2021,3,28,11,34.43,34.43,2021-03-28,2021-03-28 10:00:00
2021,3,28,12,33.6,33.6,2021-03-28,2021-03-28 11:00:00
2021,3,28,13,33.2,33.2,2021-03-28,2021-03-28 12:00:00
2021,3,28,14,32.0,32.0,2021-03-28,2021-03-28 13:00:00
2021,3,28,15,28.01,28.01,2021-03-28,2021-03-28 14:00:00
2021,3,28,16,19.0,19.0,2021-03-28,2021-03-28 15:00:00
2021,3,28,17,27.0,27.0,2021-03-28,2021-03-28 16:00:00
2021,3,28,18,35.92,35.92,2021-03-28,2021-03-28 17:00:00
2021,3,28,19,50.37,50.37,2021-03-28,2021-03-28 18:00:00
2021,3,28,20,55.4,55.4,2021-03-28,2021-03-28 19:00:00
2021,3,28,21,55.75,55.75,2021-03-28,2021-03-28 20:00:00
2021,3,28,22,53.75,53.75,2021-03-28,2021-03-28 21:00:00
2021,3,28,23,47.07,47.07,2021-03-28,2021-03-28 22:00:00
2021,3,29,1,39.07,39.07,2021-03-29,2021-03-29 00:00:00
2021,3,29,2,35.43,35.43,2021-03-29,2021-03-29 01:00:00
2021,3,29,3,33.18,33.18,2021-03-29,2021-03-29 02:00:00
2021,3,29,4,32.0,32.0,2021-03-29,2021-03-29 03:00:00
2021,3,29,5,31.98,31.98,2021-03-29,2021-03-29 04:00:00
2021,3,29,6,36.4,36.4,2021-03-29,2021-03-29 05:00:00
2021,3,29,7,52.42,52.42,2021-03-29,2021-03-29 06:00:00
2021,3,29,8,55.72,57.52,2021-03-29,2021-03-29 07:00:00
2021,3,29,9,59.2,64.02,2021-03-29,2021-03-29 08:00:00
2021,3,29,10,60.52,62.01,2021-03-29,2021-03-29 09:00:00
2021,3,29,11,60.0,60.0,2021-03-29,2021-03-29 10:00:00
2021,3,29,12,53.11,53.11,2021-03-29,2021-03-29 11:00:00
2021,3,29,13,49.79,49.79,2021-03-29,2021-03-29 12:00:00
2021,3,29,14,37.0,37.0,2021-03-29,2021-03-29 13:00:00
2021,3,29,15,28.55,28.55,2021-03-29,2021-03-29 14:00:00
2021,3,29,16,19.69,19.69,2021-03-29,2021-03-29 15:00:00
2021,3,29,17,22.94,22.94,2021-03-29,2021-03-29 16:00:00
2021,3,29,18,34.73,34.73,2021-03-29,2021-03-29 17:00:00
2021,3,29,19,43.1,43.1,2021-03-29,2021-03-29 18:00:00
2021,3,29,20,56.31,56.31,2021-03-29,2021-03-29 19:00:00
2021,3,29,21,68.15,68.15,2021-03-29,2021-03-29 20:00:00
2021,3,29,22,64.02,64.02,2021-03-29,2021-03-29 21:00:00
2021,3,29,23,59.18,59.18,2021-03-29,2021-03-29 22:00:00
2021,3,29,24,56.0,56.0,2021-03-29,2021-03-29 23:00:00
2021,3,30,1,47.08,47.08,2021-03-30,2021-03-30 00:00:00
2021,3,30,2,46.46,46.46,2021-03-30,2021-03-30 01:00:00
2021,3,30,3,44.65,44.65,2021-03-30,2021-03-30 02:00:00
2021,3,30,4,45.59,45.59,2021-03-30,2021-03-30 03:00:00
2021,3,30,5,46.27,46.27,2021-03-30,2021-03-30 04:00:00
2021,3,30,6,53.22,53.22,2021-03-30,2021-03-30 05:00:00
2021,3,30,7,61.51,61.51,2021-03-30,2021-03-30 06:00:00
2021,3,30,8,63.81,65.49,2021-03-30,2021-03-30 07:00:00
2021,3,30,9,64.08,76.73,2021-03-30,2021-03-30 08:00:00
2021,3,30,10,64.63,64.63,2021-03-30,2021-03-30 09:00:00
2021,3,30,11,56.68,56.68,2021-03-30,2021-03-30 10:00:00
2021,3,30,12,48.95,48.95,2021-03-30,2021-03-30 11:00:00
2021,3,30,13,45.29,45.29,2021-03-30,2021-03-30 12:00:00
2021,3,30,14,42.83,42.83,2021-03-30,2021-03-30 13:00:00
2021,3,30,15,39.89,39.89,2021-03-30,2021-03-30 14:00:00
2021,3,30,16,39.78,39.78,2021-03-30,2021-03-30 15:00:00
2021,3,30,17,41.79,41.79,2021-03-30,2021-03-30 16:00:00
2021,3,30,18,50.07,50.07,2021-03-30,2021-03-30 17:00:00
2021,3,30,19,56.82,56.82,2021-03-30,2021-03-30 18:00:00
2021,3,30,20,59.33,59.33,2021-03-30,2021-03-30 19:00:00
2021,3,30,21,67.93,67.93,2021-03-30,2021-03-30 20:00:00
2021,3,30,22,66.13,66.13,2021-03-30,2021-03-30 21:00:00
2021,3,30,23,60.14,60.14,2021-03-30,2021-03-30 22:00:00
2021,3,30,24,57.53,57.53,2021-03-30,2021-03-30 23:00:00
2021,3,31,1,56.58,56.58,2021-03-31,2021-03-31 00:00:00
2021,3,31,2,50.97,50.97,2021-03-31,2021-03-31 01:00:00
2021,3,31,3,50.0,50.0,2021-03-31,2021-03-31 02:00:00
2021,3,31,4,49.18,49.18,2021-03-31,2021-03-31 03:00:00
2021,3,31,5,48.33,48.33,2021-03-31,2021-03-31 04:00:00
2021,3,31,6,53.54,53.54,2021-03-31,2021-03-31 05:00:00
2021,3,31,7,61.51,61.51,2021-03-31,2021-03-31 06:00:00
2021,3,31,8,68.47,68.47,2021-03-31,2021-03-31 07:00:00
2021,3,31,9,69.53,76.39,2021-03-31,2021-03-31 08:00:00
2021,3,31,10,65.98,65.98,2021-03-31,2021-03-31 09:00:00
2021,3,31,11,56.81,56.81,2021-03-31,2021-03-31 10:00:00
2021,3,31,12,50.71,50.71,2021-03-31,2021-03-31 11:00:00
2021,3,31,13,49.0,49.0,2021-03-31,2021-03-31 12:00:00
2021,3,31,14,46.66,46.66,2021-03-31,2021-03-31 13:00:00
2021,3,31,15,43.09,43.09,2021-03-31,2021-03-31 14:00:00
2021,3,31,16,43.92,43.92,2021-03-31,2021-03-31 15:00:00
2021,3,31,17,42.2,42.2,2021-03-31,2021-03-31 16:00:00
2021,3,31,18,49.03,49.03,2021-03-31,2021-03-31 17:00:00
2021,3,31,19,55.4,55.4,2021-03-31,2021-03-31 18:00:00
2021,3,31,20,58.98,58.98,2021-03-31,2021-03-31 19:00:00
2021,3,31,21,64.01,64.01,2021-03-31,2021-03-31 20:00:00
2021,3,31,22,66.15,66.15,2021-03-31,2021-03-31 21:00:00
2021,3,31,23,60.98,60.98,2021-03-31,2021-03-31 22:00:00
