year,month,day,hour,portugal,spain
2010,4,13,8,26.11,26.95
2010,4,13,9,22.0,28.2
2010,4,13,10,30.05,30.05
2010,4,13,11,31.07,31.07
2010,4,13,12,30.05,30.05
2010,4,13,13,30.05,30.05
2010,4,13,14,29.99,29.99
2010,4,13,15,27.36,27.36
2010,4,13,16,29.65,28.8
2010,4,13,17,30.81,26.44
2010,4,13,18,32.23,24.94
2010,4,13,19,28.69,22.02
2010,4,13,20,22.02,22.02
2010,4,13,21,26.03,26.03
2010,4,13,22,29.69,29.69
2010,4,13,23,24.51,24.51
2010,4,13,24,24.29,24.29
2010,4,14,1,29.26,29.26
2010,4,14,2,24.8,24.8
2010,4,14,3,15.01,15.01
2010,4,14,4,15.0,15.0
2010,4,14,5,9.98,9.98
2010,4,14,6,10.0,10.0
2010,4,14,7,24.8,24.8
2010,4,14,8,30.66,30.66
2010,4,14,9,20.89,35.11
2010,4,14,10,26.69,35.0
2010,4,14,11,32.36,35.0
2010,4,14,12,29.65,34.0
2010,4,14,13,32.24,32.24
2010,4,14,14,30.57,30.57
2010,4,14,15,26.69,26.69
2010,4,14,16,26.69,28.3
2010,4,14,17,25.54,25.54
2010,4,14,18,25.0,25.0
2010,4,14,19,24.18,24.18
2010,4,14,20,23.64,23.64
2010,4,14,21,30.13,30.13
2010,4,14,22,35.05,35.05
2010,4,14,23,26.48,26.48
2010,4,14,24,24.18,24.18
2010,4,15,1,13.98,28.1
2010,4,15,2,14.98,21.86
2010,4,15,3,10.0,16.5
2010,4,15,4,0.89,16.5
2010,4,15,5,0.79,12.07
2010,4,15,6,0.89,15.01
2010,4,15,7,10.0,27.01
2010,4,15,8,10.0,35.0
2010,4,15,9,20.2,35.05
2010,4,15,10,25.69,35.0
2010,4,15,11,29.2,35.07
2010,4,15,12,29.2,34.99
2010,4,15,13,31.89,35.02
2010,4,15,14,26.66,35.05
2010,4,15,15,24.51,32.5
2010,4,15,16,26.21,35.01
2010,4,15,17,26.21,34.66
2010,4,15,18,26.11,34.09
2010,4,15,19,29.1,30.01
2010,4,15,20,29.2,30.0
2010,4,15,21,29.1,35.11
2010,4,15,22,41.66,49.88
2010,4,15,23,30.12,35.0
2010,4,15,24,26.89,33.08
2010,4,16,1,26.21,35.05
2010,4,16,2,24.98,29.8
2010,4,16,3,23.99,26.76
2010,4,16,4,10.0,25.83
2010,4,16,5,5.0,24.99
2010,4,16,6,5.0,25.83
2010,4,16,7,0.69,34.99
2010,4,16,8,10.0,35.75
2010,4,16,9,8.0,41.22
2010,4,16,10,29.1,38.5
2010,4,16,11,24.98,45.0
2010,4,16,12,25.69,41.11
2010,4,16,13,26.3,39.2
2010,4,16,14,25.29,36.86
2010,4,16,15,24.98,34.66
2010,4,16,16,24.98,35.0
2010,4,16,17,24.98,34.09
2010,4,16,18,24.98,33.02
2010,4,16,19,24.98,30.0
2010,4,16,20,26.3,30.0
2010,4,16,21,29.3,35.0
2010,4,16,22,35.3,41.11
2010,4,16,23,35.0,35.0
2010,4,16,24,32.23,35.05
2010,4,17,1,30.29,36.29
2010,4,17,2,27.98,37.01
2010,4,17,3,26.69,34.99
2010,4,17,4,25.52,31.65
2010,4,17,5,25.1,29.97
2010,4,17,6,25.0,30.0
2010,4,17,7,27.98,30.1
2010,4,17,8,28.8,28.8
2010,4,17,9,28.99,28.99
2010,4,17,10,29.3,31.42
2010,4,17,11,26.3,36.17
2010,4,17,12,26.3,35.56
2010,4,17,13,29.98,35.56
2010,4,17,14,30.69,37.64
2010,4,17,15,29.3,35.33
2010,4,17,16,31.69,34.01
2010,4,17,17,26.69,31.07
2010,4,17,18,26.3,30.16
2010,4,17,19,26.69,32.26
2010,4,17,20,27.98,32.26
2010,4,17,21,29.3,40.0
2010,4,17,22,32.3,58.55
2010,4,17,23,32.23,40.0
2010,4,17,24,32.23,40.0
2010,4,18,1,31.69,37.0
2010,4,18,2,31.69,33.0
2010,4,18,3,25.0,32.64
2010,4,18,4,22.98,27.13
2010,4,18,5,19.98,28.57
2010,4,18,6,15.0,26.14
2010,4,18,7,24.18,24.18
2010,4,18,8,24.0,24.0
2010,4,18,9,23.99,23.99
2010,4,18,10,24.5,24.5
2010,4,18,11,26.3,35.0
2010,4,18,12,22.98,34.01
2010,4,18,13,28.57,28.57
2010,4,18,14,30.0,30.0
2010,4,18,15,26.69,26.69
2010,4,18,16,23.28,23.28
2010,4,18,17,23.64,23.64
2010,4,18,18,25.04,25.04
2010,4,18,19,22.98,27.53
2010,4,18,20,26.69,28.57
2010,4,18,21,31.69,36.87
2010,4,18,22,36.66,50.0
2010,4,18,23,43.93,43.93
2010,4,18,24,36.0,40.0
2010,4,19,1,36.69,39.6
2010,4,19,2,36.7,36.7
2010,4,19,3,28.79,28.79
2010,4,19,4,26.0,26.0
2010,4,19,5,25.43,25.43
2010,4,19,6,28.01,28.01
2010,4,19,7,33.99,38.25
2010,4,19,8,32.3,40.0
2010,4,19,9,30.12,40.2
2010,4,19,10,40.0,40.8
2010,4,19,11,41.17,41.17
2010,4,19,12,37.62,40.53
2010,4,19,13,40.53,40.53
2010,4,19,14,36.89,40.53
2010,4,19,15,32.79,39.6
2010,4,19,16,32.8,40.2
2010,4,19,17,35.3,40.02
2010,4,19,18,35.3,39.9
2010,4,19,19,32.3,39.5
2010,4,19,20,35.3,39.6
2010,4,19,21,36.69,40.53
2010,4,19,22,41.28,41.28
2010,4,19,23,39.0,39.0
2010,4,19,24,36.66,39.0
2010,4,20,1,38.02,38.02
2010,4,20,2,34.01,34.01
2010,4,20,3,29.92,29.92
2010,4,20,4,28.01,28.01
2010,4,20,5,26.81,26.81
2010,4,20,6,28.01,28.01
2010,4,20,7,33.99,37.5
2010,4,20,8,30.3,39.6
2010,4,20,9,29.02,40.03
2010,4,20,10,39.1,40.03
2010,4,20,11,40.13,40.13
2010,4,20,12,39.3,40.0
2010,4,20,13,39.3,39.64
2010,4,20,14,37.36,39.5
2010,4,20,15,36.3,38.5
2010,4,20,16,36.69,39.6
2010,4,20,17,36.89,38.7
2010,4,20,18,36.89,38.5
2010,4,20,19,36.3,38.1
2010,4,20,20,36.3,38.43
2010,4,20,21,36.69,39.0
2010,4,20,22,39.3,39.75
2010,4,20,23,35.01,35.01
2010,4,20,24,31.69,36.0
2010,4,21,1,30.12,36.0
2010,4,21,2,29.11,29.11
2010,4,21,3,26.77,26.77
2010,4,21,4,25.0,25.0
2010,4,21,5,23.85,23.85
2010,4,21,6,25.0,25.0
2010,4,21,7,31.5,31.5
2010,4,21,8,30.12,38.25
2010,4,21,9,30.12,39.6
2010,4,21,10,36.3,39.9
2010,4,21,11,37.69,41.03
2010,4,21,12,37.66,40.8
2010,4,21,13,39.3,41.03
2010,4,21,14,39.3,40.8
2010,4,21,15,36.3,39.25
2010,4,21,16,37.36,39.6
2010,4,21,17,39.0,39.0
2010,4,21,18,39.0,39.0
2010,4,21,19,33.99,38.6
2010,4,21,20,33.99,39.0
2010,4,21,21,30.62,39.6
2010,4,21,22,30.3,41.17
2010,4,21,23,39.3,39.3
2010,4,21,24,39.0,39.0
2010,4,22,1,39.2,39.2
2010,4,22,2,38.0,38.0
2010,4,22,3,35.01,35.01
2010,4,22,4,32.0,32.0
2010,4,22,5,29.89,29.89
2010,4,22,6,32.69,32.69
2010,4,22,7,37.5,37.5
2010,4,22,8,39.3,39.5
2010,4,22,9,40.0,41.03
2010,4,22,10,41.03,41.03
2010,4,22,11,42.3,42.3
2010,4,22,12,41.47,41.47
2010,4,22,13,41.4,41.4
2010,4,22,14,41.1,41.1
2010,4,22,15,40.0,40.0
2010,4,22,16,40.03,40.03
2010,4,22,17,37.36,39.2
2010,4,22,18,32.69,39.01
2010,4,22,19,29.89,39.0
2010,4,22,20,28.98,39.0
2010,4,22,21,27.53,39.01
2010,4,22,22,26.69,40.2
2010,4,22,23,32.69,36.45
2010,4,22,24,32.69,35.93
2010,4,23,1,31.98,34.5
2010,4,23,2,26.84,26.84
2010,4,23,3,25.43,25.43
2010,4,23,4,23.64,23.64
2010,4,23,5,22.79,22.79
2010,4,23,6,23.98,23.98
2010,4,23,7,34.0,34.0
2010,4,23,8,34.0,38.14
2010,4,23,9,30.2,40.03
2010,4,23,10,39.2,39.2
2010,4,23,11,40.5,40.5
2010,4,23,12,40.2,40.2
2010,4,23,13,40.5,40.5
2010,4,23,14,40.5,40.5
2010,4,23,15,39.02,39.02
2010,4,23,16,39.9,39.9
2010,4,23,17,39.01,39.01
2010,4,23,18,39.0,39.0
2010,4,23,19,37.66,38.5
2010,4,23,20,37.66,39.01
2010,4,23,21,37.66,40.13
2010,4,23,22,37.66,42.3
2010,4,23,23,40.03,40.03
2010,4,23,24,40.0,40.0
2010,4,24,1,38.0,38.0
2010,4,24,2,37.18,37.18
2010,4,24,3,35.93,35.93
2010,4,24,4,30.84,30.84
2010,4,24,5,29.93,29.93
2010,4,24,6,30.54,30.54
2010,4,24,7,33.5,33.5
2010,4,24,8,36.01,36.01
2010,4,24,9,35.0,35.0
2010,4,24,10,38.54,38.54
2010,4,24,11,39.5,39.5
2010,4,24,12,39.2,39.2
2010,4,24,13,39.5,39.5
2010,4,24,14,39.2,39.2
2010,4,24,15,36.5,36.5
2010,4,24,16,36.05,36.05
2010,4,24,17,35.38,35.38
2010,4,24,18,35.62,35.62
2010,4,24,19,36.01,36.01
2010,4,24,20,37.45,37.45
2010,4,24,21,39.0,39.0
2010,4,24,22,44.0,46.48
2010,4,24,23,39.5,39.5
2010,4,24,24,36.5,36.5
2010,4,25,1,36.0,36.61
2010,4,25,2,33.62,33.62
2010,4,25,3,30.7,30.7
2010,4,25,4,30.7,30.7
2010,4,25,5,30.9,30.9
2010,4,25,6,30.7,30.7
2010,4,25,7,30.5,30.5
2010,4,25,8,30.0,30.0
2010,4,25,9,29.35,29.35
2010,4,25,10,31.2,31.2
2010,4,25,11,37.99,37.99
2010,4,25,12,38.02,38.02
2010,4,25,13,37.5,37.5
2010,4,25,14,37.86,37.86
2010,4,25,15,32.4,32.4
2010,4,25,16,30.16,30.16
2010,4,25,17,28.75,28.75
2010,4,25,18,28.0,28.0
2010,4,25,19,30.0,30.0
2010,4,25,20,34.0,34.0
2010,4,25,21,39.0,39.0
2010,4,25,22,52.5,52.5
2010,4,25,23,44.01,44.01
2010,4,25,24,37.99,37.99
2010,4,26,1,33.76,33.76
2010,4,26,2,29.96,29.96
2010,4,26,3,25.98,25.98
2010,4,26,4,25.1,25.1
2010,4,26,5,25.5,25.5
2010,4,26,6,26.8,26.8
2010,4,26,7,35.5,35.5
2010,4,26,8,40.0,40.0
2010,4,26,9,43.31,43.31
2010,4,26,10,43.65,43.65
2010,4,26,11,43.65,43.65
2010,4,26,12,43.45,43.45
2010,4,26,13,43.45,43.45
2010,4,26,14,43.1,43.1
2010,4,26,15,40.5,40.5
2010,4,26,16,40.0,40.0
2010,4,26,17,39.5,39.5
2010,4,26,18,39.5,39.5
2010,4,26,19,39.07,39.07
2010,4,26,20,39.5,39.5
2010,4,26,21,42.0,42.0
2010,4,26,22,46.1,46.1
2010,4,26,23,40.0,40.0
2010,4,26,24,37.5,37.5
2010,4,27,1,32.15,32.15
2010,4,27,2,29.5,29.5
2010,4,27,3,26.05,26.05
2010,4,27,4,25.07,25.07
2010,4,27,5,23.66,23.66
2010,4,27,6,25.9,25.9
2010,4,27,7,30.99,30.99
2010,4,27,8,36.62,36.62
2010,4,27,9,39.03,39.03
2010,4,27,10,40.0,40.0
2010,4,27,11,40.2,40.2
2010,4,27,12,40.2,40.0
2010,4,27,13,41.69,39.7
2010,4,27,14,40.0,40.0
2010,4,27,15,40.0,38.0
2010,4,27,16,40.0,39.2
2010,4,27,17,40.0,38.5
2010,4,27,18,40.0,38.49
2010,4,27,19,36.0,36.0
2010,4,27,20,37.25,37.25
2010,4,27,21,40.01,40.01
2010,4,27,22,44.0,44.0
2010,4,27,23,37.5,37.5
2010,4,27,24,35.95,35.95
2010,4,28,1,34.18,34.18
2010,4,28,2,29.52,29.52
2010,4,28,3,26.35,26.35
2010,4,28,4,25.4,25.4
2010,4,28,5,25.0,25.0
2010,4,28,6,26.05,26.05
2010,4,28,7,30.1,30.1
2010,4,28,8,36.06,36.06
2010,4,28,9,38.98,38.98
2010,4,28,10,39.2,39.2
2010,4,28,11,40.02,40.02
2010,4,28,12,39.03,39.03
2010,4,28,13,40.2,39.5
2010,4,28,14,39.01,39.01
2010,4,28,15,35.5,35.5
2010,4,28,16,36.36,36.36
2010,4,28,17,36.15,35.98
2010,4,28,18,35.9,35.25
2010,4,28,19,35.0,35.0
2010,4,28,20,35.98,35.98
2010,4,28,21,38.0,38.0
2010,4,28,22,39.2,39.2
2010,4,28,23,34.39,34.39
2010,4,28,24,34.18,34.18
2010,4,29,1,32.15,30.42
2010,4,29,2,26.95,26.95
2010,4,29,3,25.05,25.05
2010,4,29,4,24.22,24.22
2010,4,29,5,22.7,22.7
2010,4,29,6,25.45,25.45
2010,4,29,7,32.8,32.8
2010,4,29,8,36.15,36.15
2010,4,29,9,37.87,37.87
2010,4,29,10,39.5,39.5
2010,4,29,11,42.2,42.2
2010,4,29,12,42.1,39.5
2010,4,29,13,44.54,39.5
2010,4,29,14,40.2,39.01
2010,4,29,15,39.99,37.25
2010,4,29,16,39.99,37.25
2010,4,29,17,37.33,36.0
2010,4,29,18,36.15,36.15
2010,4,29,19,35.98,35.98
2010,4,29,20,36.48,36.48
2010,4,29,21,38.01,38.01
2010,4,29,22,40.2,40.2
2010,4,29,23,37.25,37.25
2010,4,29,24,35.98,35.98
2010,4,30,1,35.21,35.21
2010,4,30,2,30.98,30.98
2010,4,30,3,27.89,27.89
2010,4,30,4,26.55,26.55
2010,4,30,5,25.82,25.82
2010,4,30,6,28.23,28.23
2010,4,30,7,35.75,35.75
2010,4,30,8,39.44,39.44
2010,4,30,9,40.69,42.25
2010,4,30,10,43.0,43.0
2010,4,30,11,44.5,44.5
2010,4,30,12,44.04,44.04
2010,4,30,13,44.5,44.5
2010,4,30,14,44.0,44.0
2010,4,30,15,42.01,42.01
2010,4,30,16,41.01,41.01
2010,4,30,17,39.7,39.7
2010,4,30,18,39.01,39.01
2010,4,30,19,37.5,37.5
2010,4,30,20,35.71,37.07
2010,4,30,21,35.71,39.0
2010,4,30,22,38.1,41.65
2010,4,30,23,37.0,37.0
2010,4,30,24,35.71,35.71
2010,5,1,1,35.25,36.01
2010,5,1,2,38.1,38.75
2010,5,1,3,32.15,37.0
2010,5,1,4,30.79,35.5
2010,5,1,5,30.56,33.5
2010,5,1,6,30.56,30.98
2010,5,1,7,25.82,25.82
2010,5,1,8,20.07,20.07
2010,5,1,9,19.99,19.99
2010,5,1,10,19.99,19.99
2010,5,1,11,24.22,24.22
2010,5,1,12,18.07,18.07
2010,5,1,13,18.07,18.07
2010,5,1,14,20.07,20.07
2010,5,1,15,20.07,20.07
2010,5,1,16,19.99,19.99
2010,5,1,17,21.5,21.5
2010,5,1,18,19.99,19.99
2010,5,1,19,23.98,23.98
2010,5,1,20,27.59,27.59
2010,5,1,21,34.15,34.15
2010,5,1,22,39.03,39.03
2010,5,1,23,40.2,40.2
2010,5,1,24,30.98,30.98
2010,5,2,1,36.0,36.0
2010,5,2,2,32.64,32.64
2010,5,2,3,31.1,31.1
2010,5,2,4,31.2,31.2
2010,5,2,5,30.0,30.0
2010,5,2,6,31.0,31.0
2010,5,2,7,30.0,30.0
2010,5,2,8,27.57,27.57
2010,5,2,9,25.65,25.65
2010,5,2,10,30.65,30.65
2010,5,2,11,36.0,36.0
2010,5,2,12,37.1,37.1
2010,5,2,13,38.25,38.25
2010,5,2,14,37.98,37.98
2010,5,2,15,36.15,36.15
2010,5,2,16,33.1,33.1
2010,5,2,17,32.5,32.5
2010,5,2,18,32.5,32.5
2010,5,2,19,15.5,32.7
2010,5,2,20,30.2,33.02
2010,5,2,21,25.2,37.0
2010,5,2,22,37.1,47.0
2010,5,2,23,37.98,41.01
2010,5,2,24,35.75,35.75
2010,5,3,1,32.5,32.5
2010,5,3,2,26.54,26.54
2010,5,3,3,23.43,23.43
2010,5,3,4,16.13,16.13
2010,5,3,5,16.13,16.13
2010,5,3,6,23.98,23.98
2010,5,3,7,25.1,35.25
2010,5,3,8,25.2,39.75
2010,5,3,9,31.1,47.23
2010,5,3,10,41.15,44.51
2010,5,3,11,43.1,46.29
2010,5,3,12,37.75,37.75
2010,5,3,13,37.14,37.14
2010,5,3,14,35.32,35.32
2010,5,3,15,32.56,32.56
2010,5,3,16,33.64,33.64
2010,5,3,17,34.0,34.0
2010,5,3,18,32.98,32.98
2010,5,3,19,32.02,32.02
2010,5,3,20,32.02,32.02
2010,5,3,21,33.1,33.1
2010,5,3,22,37.1,37.1
2010,5,3,23,35.0,35.0
2010,5,3,24,31.48,31.48
2010,5,4,1,27.0,27.0
2010,5,4,2,20.0,20.0
2010,5,4,3,16.13,16.13
2010,5,4,4,12.69,12.69
2010,5,4,5,9.0,9.0
2010,5,4,6,10.0,10.0
2010,5,4,7,24.84,24.84
2010,5,4,8,34.5,34.5
2010,5,4,9,35.05,35.05
2010,5,4,10,34.75,34.75
2010,5,4,11,37.18,37.18
2010,5,4,12,33.52,33.52
2010,5,4,13,35.1,34.02
2010,5,4,14,35.1,34.0
2010,5,4,15,32.98,25.37
2010,5,4,16,34.0,34.0
2010,5,4,17,35.64,35.64
2010,5,4,18,35.05,35.05
2010,5,4,19,33.1,33.1
2010,5,4,20,33.52,33.52
2010,5,4,21,37.18,37.18
2010,5,4,22,39.2,39.2
2010,5,4,23,37.5,37.5
2010,5,4,24,33.1,33.1
2010,5,5,1,18.13,18.13
2010,5,5,2,7.07,7.07
2010,5,5,3,5.0,5.0
2010,5,5,4,0.1,0.1
2010,5,5,5,0.1,0.1
2010,5,5,6,2.0,2.0
2010,5,5,7,19.84,19.84
2010,5,5,8,29.85,29.85
2010,5,5,9,32.48,32.48
2010,5,5,10,31.69,31.69
2010,5,5,11,34.07,34.07
2010,5,5,12,36.89,32.48
2010,5,5,13,39.79,33.52
2010,5,5,14,40.2,32.48
2010,5,5,15,40.05,28.57
2010,5,5,16,40.2,34.0
2010,5,5,17,40.2,34.01
2010,5,5,18,39.3,34.02
2010,5,5,19,36.3,33.1
2010,5,5,20,34.0,34.0
2010,5,5,21,35.64,35.64
2010,5,5,22,39.02,39.02
2010,5,5,23,36.0,36.0
2010,5,5,24,34.0,34.0
2010,5,6,1,33.3,33.3
2010,5,6,2,31.5,31.5
2010,5,6,3,30.78,30.78
2010,5,6,4,27.59,27.59
2010,5,6,5,26.54,26.54
2010,5,6,6,30.06,30.06
2010,5,6,7,36.95,36.95
2010,5,6,8,39.98,39.98
2010,5,6,9,42.72,42.72
2010,5,6,10,42.99,42.99
2010,5,6,11,42.99,42.99
2010,5,6,12,40.26,40.26
2010,5,6,13,42.99,42.99
2010,5,6,14,42.29,42.29
2010,5,6,15,41.74,41.74
2010,5,6,16,42.27,42.27
2010,5,6,17,42.2,42.2
2010,5,6,18,42.28,42.28
2010,5,6,19,39.98,39.98
2010,5,6,20,39.64,39.64
2010,5,6,21,40.01,40.01
2010,5,6,22,43.87,43.87
2010,5,6,23,40.2,40.2
2010,5,6,24,39.24,39.24
2010,5,7,1,41.0,41.0
2010,5,7,2,39.3,39.3
2010,5,7,3,37.02,37.02
2010,5,7,4,38.56,38.56
2010,5,7,5,35.64,35.64
2010,5,7,6,37.5,37.5
2010,5,7,7,42.01,42.01
2010,5,7,8,43.05,43.05
2010,5,7,9,42.25,45.5
2010,5,7,10,44.0,44.0
2010,5,7,11,44.99,48.07
2010,5,7,12,44.99,47.0
2010,5,7,13,44.99,46.25
2010,5,7,14,43.75,43.75
2010,5,7,15,40.95,40.95
2010,5,7,16,40.3,40.3
2010,5,7,17,40.9,40.9
2010,5,7,18,40.0,40.0
2010,5,7,19,39.01,39.01
2010,5,7,20,38.95,38.95
2010,5,7,21,39.79,40.0
2010,5,7,22,42.15,42.15
2010,5,7,23,41.96,41.96
2010,5,7,24,40.39,40.39
2010,5,8,1,41.59,41.59
2010,5,8,2,41.59,41.59
2010,5,8,3,39.3,39.3
2010,5,8,4,35.0,35.0
2010,5,8,5,34.03,34.03
2010,5,8,6,34.02,34.02
2010,5,8,7,35.96,35.96
2010,5,8,8,36.3,36.3
2010,5,8,9,36.02,36.02
2010,5,8,10,39.0,39.0
2010,5,8,11,40.02,40.02
2010,5,8,12,39.01,39.01
2010,5,8,13,39.59,39.59
2010,5,8,14,40.61,40.61
2010,5,8,15,39.05,39.05
2010,5,8,16,39.07,39.07
2010,5,8,17,38.56,38.56
2010,5,8,18,39.15,39.24
2010,5,8,19,38.56,39.51
2010,5,8,20,38.56,40.61
2010,5,8,21,36.3,42.15
2010,5,8,22,38.56,45.75
2010,5,8,23,39.3,44.0
2010,5,8,24,42.0,42.0
2010,5,9,1,42.0,42.0
2010,5,9,2,40.12,40.12
2010,5,9,3,35.2,35.96
2010,5,9,4,28.2,35.5
2010,5,9,5,28.2,31.51
2010,5,9,6,28.2,30.06
2010,5,9,7,25.1,25.1
2010,5,9,8,24.99,24.99
2010,5,9,9,18.09,18.09
2010,5,9,10,28.1,28.57
2010,5,9,11,30.18,30.18
2010,5,9,12,27.59,27.59
2010,5,9,13,25.2,25.2
2010,5,9,14,24.07,24.07
2010,5,9,15,14.07,14.07
2010,5,9,16,5.0,5.0
2010,5,9,17,5.0,5.0
2010,5,9,18,5.0,5.0
2010,5,9,19,18.07,18.07
2010,5,9,20,26.69,26.69
2010,5,9,21,30.88,30.88
2010,5,9,22,43.5,43.5
2010,5,9,23,44.5,44.5
2010,5,9,24,39.2,39.2
2010,5,10,1,37.0,37.0
2010,5,10,2,30.39,30.39
2010,5,10,3,27.2,27.2
2010,5,10,4,24.99,24.99
2010,5,10,5,25.0,25.0
2010,5,10,6,29.51,29.51
2010,5,10,7,40.25,40.25
2010,5,10,8,42.5,42.5
2010,5,10,9,43.5,43.5
2010,5,10,10,43.5,43.5
2010,5,10,11,44.11,44.11
2010,5,10,12,42.98,42.98
2010,5,10,13,43.01,43.01
2010,5,10,14,41.68,41.68
2010,5,10,15,38.89,38.89
2010,5,10,16,40.46,40.46
2010,5,10,17,41.11,41.11
2010,5,10,18,42.0,42.0
2010,5,10,19,40.12,40.12
2010,5,10,20,42.0,42.0
2010,5,10,21,42.15,42.15
2010,5,10,22,44.68,44.68
2010,5,10,23,44.0,44.0
2010,5,10,24,42.32,42.32
2010,5,11,1,39.5,39.5
2010,5,11,2,38.07,38.07
2010,5,11,3,35.0,35.0
2010,5,11,4,34.39,34.39
2010,5,11,5,32.98,32.98
2010,5,11,6,33.89,33.89
2010,5,11,7,38.89,38.89
2010,5,11,8,42.28,42.28
2010,5,11,9,43.5,43.5
2010,5,11,10,44.15,44.15
2010,5,11,11,45.7,45.7
2010,5,11,12,44.2,44.2
2010,5,11,13,45.34,45.34
2010,5,11,14,44.11,44.11
2010,5,11,15,42.0,42.0
2010,5,11,16,43.01,43.01
2010,5,11,17,42.0,42.0
2010,5,11,18,41.23,41.23
2010,5,11,19,39.5,39.5
2010,5,11,20,38.89,38.89
2010,5,11,21,38.22,38.22
2010,5,11,22,40.52,40.52
2010,5,11,23,38.71,38.71
2010,5,11,24,39.5,39.5
2010,5,12,1,38.05,38.05
2010,5,12,2,35.75,35.75
2010,5,12,3,32.98,32.98
2010,5,12,4,32.98,32.98
2010,5,12,5,32.22,32.22
2010,5,12,6,33.89,33.89
2010,5,12,7,41.0,41.0
2010,5,12,8,43.25,43.25
2010,5,12,9,43.12,43.12
2010,5,12,10,44.99,44.99
2010,5,12,11,45.51,45.51
2010,5,12,12,45.2,45.2
2010,5,12,13,45.5,45.5
2010,5,12,14,43.12,43.12
2010,5,12,15,38.89,38.89
2010,5,12,16,40.0,40.0
2010,5,12,17,38.01,38.01
2010,5,12,18,36.0,36.0
2010,5,12,19,31.69,31.69
2010,5,12,20,31.08,31.08
2010,5,12,21,33.03,33.03
2010,5,12,22,38.89,38.89
2010,5,12,23,37.02,37.02
2010,5,12,24,33.2,33.2
2010,5,13,1,31.67,31.67
2010,5,13,2,28.44,28.44
2010,5,13,3,27.0,27.0
2010,5,13,4,27.0,27.0
2010,5,13,5,24.07,24.07
2010,5,13,6,28.08,28.08
2010,5,13,7,33.94,33.94
2010,5,13,8,40.06,40.06
2010,5,13,9,42.53,42.53
2010,5,13,10,43.01,43.01
2010,5,13,11,45.2,45.2
2010,5,13,12,44.99,44.99
2010,5,13,13,45.51,45.51
2010,5,13,14,45.02,45.02
2010,5,13,15,41.2,41.2
2010,5,13,16,43.15,43.15
2010,5,13,17,42.15,42.15
2010,5,13,18,41.03,41.03
2010,5,13,19,37.23,37.23
2010,5,13,20,35.2,35.2
2010,5,13,21,37.2,37.2
2010,5,13,22,39.15,40.59
2010,5,13,23,38.05,38.05
2010,5,13,24,37.0,37.0
2010,5,14,1,40.12,40.12
2010,5,14,2,34.05,34.05
2010,5,14,3,33.2,33.2
2010,5,14,4,32.87,32.87
2010,5,14,5,30.39,30.39
2010,5,14,6,32.85,32.85
2010,5,14,7,38.55,38.55
2010,5,14,8,42.07,42.07
2010,5,14,9,42.27,43.0
2010,5,14,10,43.0,43.0
2010,5,14,11,44.0,44.0
2010,5,14,12,43.05,43.05
2010,5,14,13,43.05,43.05
2010,5,14,14,40.0,40.0
2010,5,14,15,35.51,35.51
2010,5,14,16,35.59,35.59
2010,5,14,17,35.11,35.11
2010,5,14,18,33.1,33.1
2010,5,14,19,30.65,30.65
2010,5,14,20,31.69,31.69
2010,5,14,21,36.54,36.54
2010,5,14,22,40.13,40.13
2010,5,14,23,40.69,40.69
2010,5,14,24,40.66,40.66
2010,5,15,1,42.0,42.0
2010,5,15,2,41.07,41.07
2010,5,15,3,38.69,38.69
2010,5,15,4,29.2,29.2
2010,5,15,5,27.0,27.0
2010,5,15,6,24.99,24.99
2010,5,15,7,18.09,18.09
2010,5,15,8,18.0,18.0
2010,5,15,9,14.07,14.07
2010,5,15,10,14.07,14.07
2010,5,15,11,29.51,29.51
2010,5,15,12,28.68,28.68
2010,5,15,13,29.2,29.2
2010,5,15,14,30.76,30.76
2010,5,15,15,27.72,27.72
2010,5,15,16,24.99,24.99
2010,5,15,17,27.0,27.0
2010,5,15,18,28.44,28.44
2010,5,15,19,24.99,24.99
2010,5,15,20,30.2,30.2
2010,5,15,21,38.0,38.0
2010,5,15,22,44.0,44.0
2010,5,15,23,44.49,44.49
2010,5,15,24,42.2,42.2
2010,5,16,1,40.9,40.9
2010,5,16,2,36.11,36.11
2010,5,16,3,33.5,33.5
2010,5,16,4,30.1,30.1
2010,5,16,5,28.99,28.99
2010,5,16,6,28.64,28.64
2010,5,16,7,24.15,24.15
2010,5,16,8,19.13,19.13
2010,5,16,9,18.0,18.0
2010,5,16,10,18.13,18.13
2010,5,16,11,30.33,30.33
2010,5,16,12,30.77,30.77
2010,5,16,13,32.98,32.98
2010,5,16,14,35.02,35.02
2010,5,16,15,31.07,31.07
2010,5,16,16,28.64,28.64
2010,5,16,17,28.68,28.68
2010,5,16,18,27.5,27.5
2010,5,16,19,22.65,22.65
2010,5,16,20,29.7,29.7
2010,5,16,21,36.5,36.5
2010,5,16,22,44.01,44.01
2010,5,16,23,45.0,45.0
2010,5,16,24,38.1,38.1
2010,5,17,1,40.0,40.0
2010,5,17,2,34.58,34.58
2010,5,17,3,29.2,29.2
2010,5,17,4,25.91,25.91
2010,5,17,5,24.99,24.99
2010,5,17,6,27.92,27.92
2010,5,17,7,38.85,38.85
2010,5,17,8,41.0,41.0
2010,5,17,9,43.12,43.12
2010,5,17,10,42.6,42.6
2010,5,17,11,44.99,44.99
2010,5,17,12,44.5,44.5
2010,5,17,13,44.99,44.99
